"","razao_social","nome_fantasia","situacao_cadastral","descricao_tipo_logradouro","logradouro","numero","complemento","bairro","cep","uf","codigo_municipio","municipio","codigo_natureza_juridica","cnpj","tipo","endereco","localizacao","lat","lon"
"401","CASA BAHIA COMERCIAL LTDA.","","08","AVENIDA","CONDE FRANCISCO MATARAZZO","409","411 413 417 419 423       429 E 433                 R. HELOISA PAMPLONA       433 439 443 E 449","FUNDACAO","09520120","SP","7077","SAO CAETANO DO SUL","2062","59291534002887","CASA BAHIA","AVENIDA CONDE FRANCISCO MATARAZZO","SP, SAO CAETANO DO SUL, FUNDACAO, AVENIDA CONDE FRANCISCO MATARAZZO, CASA BAHIA COMERCIAL LTDA.",-23.6107157,-46.5707276
"402","CASA BAHIA COMERCIAL LTDA.","CASA BAHIA","08","PRACA","EMB PEDRO DE TOLEDO","42","","CENTRO","09010050","SP","7057","SANTO ANDRE","2062","59291534002968","CASA BAHIA","PRACA EMB PEDRO DE TOLEDO","SP, SANTO ANDRE, CENTRO, PRACA EMB PEDRO DE TOLEDO, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"403","CASA BAHIA COMERCIAL LTDA.","","08","ESTRADA","DOS CASA","1229","","DOS CASA","09840000","SP","7075","SAO BERNARDO DO CAMPO","2062","59291534003000","CASA BAHIA","ESTRADA DOS CASA","SP, SAO BERNARDO DO CAMPO, DOS CASA, ESTRADA DOS CASA, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"404","CASA BAHIA COMERCIAL LTDA.","","08","PRACA","CEL MELO GAIA","1","","VILA ALPINA","08210040","SP","7107","SAO PAULO","2062","59291534003182","CASA BAHIA","PRACA CEL MELO GAIA","SP, SAO PAULO, VILA ALPINA, PRACA CEL MELO GAIA, CASA BAHIA COMERCIAL LTDA.",-23.611766,-46.570502
"405","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","ITABERABA","4694","E 4698 E                  PARTE DO            ANDAR 1","ITABERABA","02739000","SP","7107","SAO PAULO","2062","59291534003425","CASA BAHIA","AVENIDA ITABERABA","SP, SAO PAULO, ITABERABA, AVENIDA ITABERABA, CASA BAHIA COMERCIAL LTDA.",-23.4745561,-46.6687879
"406","CASA BAHIA COMERCIAL LTDA.","D JURIS DEPARTAMENTO JURIDICO","08","RUA","SANTO ANTONIO","420","PT.1 AO 4 ANDAR.","CENTRO","09521160","SP","7077","SAO CAETANO DO SUL","2062","59291534003506","CASA BAHIA","RUA SANTO ANTONIO","SP, SAO CAETANO DO SUL, CENTRO, RUA SANTO ANTONIO, CASA BAHIA COMERCIAL LTDA.",-23.6118105,-46.5739484
"407","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA FILIAL 24","08","AVENIDA","NOVA CANTAREIRA","1818","1822 1826           APT   01 LOCALIZADO             NO 1 PAVIMENTO 1830       RUA DR NATALINO           RIGHETO 611","TUCURUVI","02330002","SP","7107","SAO PAULO","2062","59291534004073","CASA BAHIA","AVENIDA NOVA CANTAREIRA","SP, SAO PAULO, TUCURUVI, AVENIDA NOVA CANTAREIRA, CASA BAHIA COMERCIAL LTDA.",-23.4805786,-46.6030965
"408","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","DR JOAO RIBEIRO","367/73","","PENHA FRANCA","03634010","SP","7107","SAO PAULO","2062","59291534004405","CASA BAHIA","RUA DR JOAO RIBEIRO","SP, SAO PAULO, PENHA FRANCA, RUA DR JOAO RIBEIRO, CASA BAHIA COMERCIAL LTDA.",-23.5226933,-46.5471366
"409","CASA BAHIA COMERCIAL LTDA.","CASA BAHIA","08","RUA","VOLUNTARIOS DA PATRIA","2278","2282/86/90/9296 C.01","SANTANA","02010820","SP","7107","SAO PAULO","2062","59291534004588","CASA BAHIA","RUA VOLUNTARIOS DA PATRIA","SP, SAO PAULO, SANTANA, RUA VOLUNTARIOS DA PATRIA, CASA BAHIA COMERCIAL LTDA.",-23.5031367,-46.6268345
"410","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","PRACA","DR. SAMPAIO VIDAL","49","59,61 E 67","VILA FORMOSA","03356060","SP","7107","SAO PAULO","2062","59291534004669","CASA BAHIA","PRACA DR. SAMPAIO VIDAL","SP, SAO PAULO, VILA FORMOSA, PRACA DR. SAMPAIO VIDAL, CASA BAHIA COMERCIAL LTDA.",-23.5670318,-46.5411491
"411","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MARECHAL TITO","838","RUA ENG. MANOEL OSORIO, 10","SAO MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2062","59291534004820","CASA BAHIA","AVENIDA MARECHAL TITO","SP, SAO PAULO, SAO MIGUEL PAULISTA, AVENIDA MARECHAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"412","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PENHA DE FRANCA","456","460","PENHA","03606000","SP","7107","SAO PAULO","2062","59291534004901","CASA BAHIA","AVENIDA PENHA DE FRANCA","SP, SAO PAULO, PENHA, AVENIDA PENHA DE FRANCA, CASA BAHIA COMERCIAL LTDA.",-23.5230923,-46.5443377
"413","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MATEO BEI","3083","RUA ELISIO FERREIRA       390 E 400","SAO MATHEUS","03949013","SP","7107","SAO PAULO","2062","59291534005045","CASA BAHIA","AVENIDA MATEO BEI","SP, SAO PAULO, SAO MATHEUS, AVENIDA MATEO BEI, CASA BAHIA COMERCIAL LTDA.",-23.6088196,-46.4770926
"414","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MAL TITO","687","687A/93/97 97A 701","SAO MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2062","59291534005207","CASA BAHIA","AVENIDA MAL TITO","SP, SAO PAULO, SAO MIGUEL PAULISTA, AVENIDA MAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"415","CASA BAHIA COMERCIAL LTDA.","CASA BAHIA","08","RUA","ARLINDO COLACO","404","418/22-J.OTONI-R.AT","S.MIGUEL PAULISTA","08010010","SP","7107","SAO PAULO","2062","59291534005479","CASA BAHIA","RUA ARLINDO COLACO","SP, SAO PAULO, S.MIGUEL PAULISTA, RUA ARLINDO COLACO, CASA BAHIA COMERCIAL LTDA.",-23.4912139,-46.439735
"416","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","CLEMENTE ALVARES","51","E 65","LAPA","05074050","SP","7107","SAO PAULO","2062","59291534005550","CASA BAHIA","RUA CLEMENTE ALVARES","SP, SAO PAULO, LAPA, RUA CLEMENTE ALVARES, CASA BAHIA COMERCIAL LTDA.",-23.5209502,-46.7022264
"417","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PENHA DE FRANCA","401","PENHA","PENHA","03606000","SP","7107","SAO PAULO","2062","59291534006017","CASA BAHIA","AVENIDA PENHA DE FRANCA","SP, SAO PAULO, PENHA, AVENIDA PENHA DE FRANCA, CASA BAHIA COMERCIAL LTDA.",-23.5230923,-46.5443377
"418","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","INTERLAGOS","2255","L.ANCORA B","JD UMUARAMA","04661200","SP","7107","SAO PAULO","2062","59291534006289","CASA BAHIA","AVENIDA INTERLAGOS","SP, SAO PAULO, JD UMUARAMA, AVENIDA INTERLAGOS, CASA BAHIA COMERCIAL LTDA.",-23.6755818,-46.6761127
"419","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","BARAO DE MAUA","166","","CENTRO","09310000","SP","6689","MAUA","2062","59291534006602","CASA BAHIA","AVENIDA BARAO DE MAUA","SP, MAUA, CENTRO, AVENIDA BARAO DE MAUA, CASA BAHIA COMERCIAL LTDA.",-23.6668841,-46.4613032
"420","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","12 DE OUTUBRO","432","436,446,448,450 E 452 1 ANDAR","LAPA","05073000","SP","7107","SAO PAULO","2062","59291534007331","CASA BAHIA","RUA 12 DE OUTUBRO","SP, SAO PAULO, LAPA, RUA 12 DE OUTUBRO, CASA BAHIA COMERCIAL LTDA.",-23.52017,-46.703992
"421","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","SILVA BUENO","2452","2458 2462 2464 RUA ARROIO HONDO,25 27 35 37 47 49","IPIRANGA","04208002","SP","7107","SAO PAULO","2062","59291534007846","CASA BAHIA","RUA SILVA BUENO","SP, SAO PAULO, IPIRANGA, RUA SILVA BUENO, CASA BAHIA COMERCIAL LTDA.",-23.59753,-46.600357
"422","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","24 DE MAIO","47","","CENTRO","01041001","SP","7107","SAO PAULO","2062","59291534007927","CASA BAHIA","RUA 24 DE MAIO","SP, SAO PAULO, CENTRO, RUA 24 DE MAIO, CASA BAHIA COMERCIAL LTDA.",-23.5458473,-46.6393239
"423","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","PRAÇA","MARECHAL FLORIANO PEIXOTO","38","A 44 E 50                 RUA VOLUNTARIO            DELMIRO SAMPAIO           119 E 131","SANTO AMARO","04751030","SP","7107","SAO PAULO","2062","59291534008060","CASA BAHIA","PRAÇA MARECHAL FLORIANO PEIXOTO","SP, SAO PAULO, SANTO AMARO, PRAÇA MARECHAL FLORIANO PEIXOTO, CASA BAHIA COMERCIAL LTDA.",-23.6517049,-46.7072146
"424","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","GUILHERME COTCHING","1442","1452 R. DIAS DA SILV.","VILA MARIA","02113012","SP","7107","SAO PAULO","2062","59291534008141","CASA BAHIA","AVENIDA GUILHERME COTCHING","SP, SAO PAULO, VILA MARIA, AVENIDA GUILHERME COTCHING, CASA BAHIA COMERCIAL LTDA.",-23.5170246,-46.5882381
"425","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PENHA DE FRANCA","394","402","PENHA","03606000","SP","7107","SAO PAULO","2062","59291534008222","CASA BAHIA","AVENIDA PENHA DE FRANCA","SP, SAO PAULO, PENHA, AVENIDA PENHA DE FRANCA, CASA BAHIA COMERCIAL LTDA.",-23.5230923,-46.5443377
"426","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","","LG DA MISERICORDIA","24","5 ANDAR","CENTRO","01012020","SP","7107","SAO PAULO","2062","59291534008303","CASA BAHIA"," LG DA MISERICORDIA","SP, SAO PAULO, CENTRO,  LG DA MISERICORDIA, CASA BAHIA COMERCIAL LTDA.",-23.5458473,-46.6393239
"427","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","PRACA","PE DAMIAO","93","","VILA PRUDENTE","03126050","SP","7107","SAO PAULO","2062","59291534008656","CASA BAHIA","PRACA PE DAMIAO","SP, SAO PAULO, VILA PRUDENTE, PRACA PE DAMIAO, CASA BAHIA COMERCIAL LTDA.",-23.5812647,-46.5851017
"428","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","JABAQUARA","452","458 462 464 466 E         470","MIRANDOPOLIS","04046000","SP","7107","SAO PAULO","2062","59291534008907","CASA BAHIA","AVENIDA JABAQUARA","SP, SAO PAULO, MIRANDOPOLIS, AVENIDA JABAQUARA, CASA BAHIA COMERCIAL LTDA.",-23.6080853,-46.6382326
"429","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","CDE FRANCISCO MATARAZZO","536","","FUNDACAO","09530070","SP","7077","SAO CAETANO DO SUL","2062","59291534009113","CASA BAHIA","AVENIDA CDE FRANCISCO MATARAZZO","SP, SAO CAETANO DO SUL, FUNDACAO, AVENIDA CDE FRANCISCO MATARAZZO, CASA BAHIA COMERCIAL LTDA.",-23.6107157,-46.5707276
"430","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","HERCULANO DE FREITAS","372","","FUNDACAO","09520270","SP","7077","SAO CAETANO DO SUL","2062","59291534009202","CASA BAHIA","RUA HERCULANO DE FREITAS","SP, SAO CAETANO DO SUL, FUNDACAO, RUA HERCULANO DE FREITAS, CASA BAHIA COMERCIAL LTDA.",-23.611766,-46.570502
"431","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PIRAPORINHA","1115","","PIRAPORINHA","09772040","SP","7075","SAO BERNARDO DO CAMPO","2062","59291534009385","CASA BAHIA","AVENIDA PIRAPORINHA","SP, SAO BERNARDO DO CAMPO, PIRAPORINHA, AVENIDA PIRAPORINHA, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"432","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MARECHAL TITO","844/46","R.PDE.AVELINO,3/5","S.MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2062","59291534009628","CASA BAHIA","AVENIDA MARECHAL TITO","SP, SAO PAULO, S.MIGUEL PAULISTA, AVENIDA MARECHAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"433","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PIRES DO RIO","4840","","ITAQUERA","08240000","SP","7107","SAO PAULO","2062","59291534009709","CASA BAHIA","AVENIDA PIRES DO RIO","SP, SAO PAULO, ITAQUERA, AVENIDA PIRES DO RIO, CASA BAHIA COMERCIAL LTDA.",-23.53487,-46.455378
"434","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","JOAO PESSOA","500","","CAMILOPOLIS","09230650","SP","7057","SANTO ANDRE","2062","59291534009970","CASA BAHIA","AVENIDA JOAO PESSOA","SP, SANTO ANDRE, CAMILOPOLIS, AVENIDA JOAO PESSOA, CASA BAHIA COMERCIAL LTDA.",-23.6232273,-46.523813
"435","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","BARAO DE MAUA","100","","CENTRO","09310000","SP","6689","MAUA","2062","59291534010049","CASA BAHIA","AVENIDA BARAO DE MAUA","SP, MAUA, CENTRO, AVENIDA BARAO DE MAUA, CASA BAHIA COMERCIAL LTDA.",-23.6668841,-46.4613032
"436","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","JOAQUIM FLORIANO","951","953 E 963","CHACARA ITAIM","04534000","SP","7107","SAO PAULO","2062","59291534010391","CASA BAHIA","RUA JOAQUIM FLORIANO","SP, SAO PAULO, CHACARA ITAIM, RUA JOAQUIM FLORIANO, CASA BAHIA COMERCIAL LTDA.",-23.584929,-46.6758844
"437","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","PERRELLA","342","346, 354/358              E 410","FUNDACAO","09520650","SP","7077","SAO CAETANO DO SUL","2062","59291534010472","CASA BAHIA","RUA PERRELLA","SP, SAO CAETANO DO SUL, FUNDACAO, RUA PERRELLA, CASA BAHIA COMERCIAL LTDA.",-23.6091335,-46.5712175
"438","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","OTTO BAUMGART","500","SUC N.223-A               SHOPPING LAR CENTER","VILA GUILHERME","02049900","SP","7107","SAO PAULO","2062","59291534010553","CASA BAHIA","AVENIDA OTTO BAUMGART","SP, SAO PAULO, VILA GUILHERME, AVENIDA OTTO BAUMGART, CASA BAHIA COMERCIAL LTDA.",-23.5139362,-46.6153603
"439","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","CARIJOS","1854","1856 E 1860               RUA BARBACENA 41","VILA LINDA","09180001","SP","7057","SANTO ANDRE","2062","59291534011010","CASA BAHIA","RUA CARIJOS","SP, SANTO ANDRE, VILA LINDA, RUA CARIJOS, CASA BAHIA COMERCIAL LTDA.",-23.6869658,-46.5222016
"440","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","DOZE DE OUTUBRO","215","219 225 E 227","LAPA","05073001","SP","7107","SAO PAULO","2062","59291534011282","CASA BAHIA","RUA DOZE DE OUTUBRO","SP, SAO PAULO, LAPA, RUA DOZE DE OUTUBRO, CASA BAHIA COMERCIAL LTDA.",-23.52017,-46.703992
"441","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","LARGO","13 DE MAIO","304","308 R DESEMB BANDEI","SANTO AMARO","04751000","SP","7107","SAO PAULO","2062","59291534011363","CASA BAHIA","LARGO 13 DE MAIO","SP, SAO PAULO, SANTO AMARO, LARGO 13 DE MAIO, CASA BAHIA COMERCIAL LTDA.",-23.6541674,-46.7065596
"442","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","BOSQUE DA SAUDE","138","","SAUDE","04142080","SP","7107","SAO PAULO","2062","59291534011444","CASA BAHIA","AVENIDA BOSQUE DA SAUDE","SP, SAO PAULO, SAUDE, AVENIDA BOSQUE DA SAUDE, CASA BAHIA COMERCIAL LTDA.",-23.6111353,-46.6372846
"443","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ALAMEDA","SANTO AMARO","180","194- R. S.ROD.350/364","SANTO AMARO","04745001","SP","7107","SAO PAULO","2062","59291534011525","CASA BAHIA","ALAMEDA SANTO AMARO","SP, SAO PAULO, SANTO AMARO, ALAMEDA SANTO AMARO, CASA BAHIA COMERCIAL LTDA.",-23.6553825,-46.7072092
"444","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","RANGEL PESTANA","2338","","BRAS","03002010","SP","7107","SAO PAULO","2062","59291534011878","CASA BAHIA","AVENIDA RANGEL PESTANA","SP, SAO PAULO, BRAS, AVENIDA RANGEL PESTANA, CASA BAHIA COMERCIAL LTDA.",-23.5416306,-46.6147407
"445","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","SILVA BUENO","2153","RUA DO MANIFESTO 2718","IPIRANGA","04208052","SP","7107","SAO PAULO","2062","59291534012335","CASA BAHIA","RUA SILVA BUENO","SP, SAO PAULO, IPIRANGA, RUA SILVA BUENO, CASA BAHIA COMERCIAL LTDA.",-23.59753,-46.600357
"446","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ALAMEDA","SANTO AMARO","121","123 E 139","SANTO AMARO","04745000","SP","7107","SAO PAULO","2062","59291534013226","CASA BAHIA","ALAMEDA SANTO AMARO","SP, SAO PAULO, SANTO AMARO, ALAMEDA SANTO AMARO, CASA BAHIA COMERCIAL LTDA.",-23.6553825,-46.7072092
"447","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","NOSSA SENHORA DA LAPA","85","93,107,111,115","LAPA","05072000","SP","7107","SAO PAULO","2062","59291534013498","CASA BAHIA","RUA NOSSA SENHORA DA LAPA","SP, SAO PAULO, LAPA, RUA NOSSA SENHORA DA LAPA, CASA BAHIA COMERCIAL LTDA.",-23.5209502,-46.7022264
"448","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","TEODORO SAMPAIO","2868","R.F.DIAS 683 E 687","PINHEIROS","05406200","SP","7107","SAO PAULO","2062","59291534013579","CASA BAHIA","RUA TEODORO SAMPAIO","SP, SAO PAULO, PINHEIROS, RUA TEODORO SAMPAIO, CASA BAHIA COMERCIAL LTDA.",-23.566195,-46.692176
"449","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","MARECHAL DEODORO","793","","CENTRO","09710000","SP","7075","SAO BERNARDO DO CAMPO","2062","59291534013650","CASA BAHIA","RUA MARECHAL DEODORO","SP, SAO BERNARDO DO CAMPO, CENTRO, RUA MARECHAL DEODORO, CASA BAHIA COMERCIAL LTDA.",-23.70688,-46.551053
"450","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MATEO BEI","3424","3426","SAO MATHEUS","03949010","SP","7107","SAO PAULO","2062","59291534014117","CASA BAHIA","AVENIDA MATEO BEI","SP, SAO PAULO, SAO MATHEUS, AVENIDA MATEO BEI, CASA BAHIA COMERCIAL LTDA.",-23.6088196,-46.4770926
"451","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","ANTONIO PIRANGA","182","184,194,198 E 203","CENTRO","09911160","SP","6377","DIADEMA","2062","59291534014389","CASA BAHIA","AVENIDA ANTONIO PIRANGA","SP, DIADEMA, CENTRO, AVENIDA ANTONIO PIRANGA, CASA BAHIA COMERCIAL LTDA.",-23.6869463,-46.624356
"452","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","RUY BARBOSA","707","AV CELESTE 36 E 40","VILA SILVIANIA","06311000","SP","6313","CARAPICUIBA","2062","59291534014460","CASA BAHIA","AVENIDA RUY BARBOSA","SP, CARAPICUIBA, VILA SILVIANIA, AVENIDA RUY BARBOSA, CASA BAHIA COMERCIAL LTDA.",-23.5204024,-46.8350259
"453","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","PRACA","DOS EXPEDICIONARIOS","31","","CENTRO","08550120","SP","6897","POA","2062","59291534014540","CASA BAHIA","PRACA DOS EXPEDICIONARIOS","SP, POA, CENTRO, PRACA DOS EXPEDICIONARIOS, CASA BAHIA COMERCIAL LTDA.",-23.523353,-46.343762
"454","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ESTRADA","DO CAMPO LIMPO","4182","","CAMPO LIMPO","05787001","SP","7107","SAO PAULO","2062","59291534014621","CASA BAHIA","ESTRADA DO CAMPO LIMPO","SP, SAO PAULO, CAMPO LIMPO, ESTRADA DO CAMPO LIMPO, CASA BAHIA COMERCIAL LTDA.",-23.6275,-46.7666667
"455","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MAL TITO","336","","SAO MIGUEL PAULISTA","08210040","SP","7107","SAO PAULO","2062","59291534014702","CASA BAHIA","AVENIDA MAL TITO","SP, SAO PAULO, SAO MIGUEL PAULISTA, AVENIDA MAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"456","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","CONDE FRANCISCO MATARAZZO","290","298 300 308 E 316         RUA PERRELLA S/N E        487 E 503","FUNDACAO","09520110","SP","7077","SAO CAETANO DO SUL","2062","59291534014974","CASA BAHIA","AVENIDA CONDE FRANCISCO MATARAZZO","SP, SAO CAETANO DO SUL, FUNDACAO, AVENIDA CONDE FRANCISCO MATARAZZO, CASA BAHIA COMERCIAL LTDA.",-23.6107157,-46.5707276
"457","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","DR EDUARDO COTCHING","2157","2163","VILA FORMOSA","08210040","SP","7107","SAO PAULO","2062","59291534015512","CASA BAHIA","AVENIDA DR EDUARDO COTCHING","SP, SAO PAULO, VILA FORMOSA, AVENIDA DR EDUARDO COTCHING, CASA BAHIA COMERCIAL LTDA.",-23.5670318,-46.5411491
"458","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","PIRES DO RIO","4160","","JARDIM LIDERANCA","03163010","SP","7107","SAO PAULO","2062","59291534015946","CASA BAHIA","AVENIDA PIRES DO RIO","SP, SAO PAULO, JARDIM LIDERANCA, AVENIDA PIRES DO RIO, CASA BAHIA COMERCIAL LTDA.",-23.53487,-46.455378
"459","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","DR SYLVIO DE CAMPOS","375","","PERUS","08210040","SP","7107","SAO PAULO","2062","59291534016594","CASA BAHIA","AVENIDA DR SYLVIO DE CAMPOS","SP, SAO PAULO, PERUS, AVENIDA DR SYLVIO DE CAMPOS, CASA BAHIA COMERCIAL LTDA.",-23.4060508,-46.7535814
"460","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","ESTRADA","GALVAO BUENO","5800","","BATISTINI","09842080","SP","7075","SAO BERNARDO DO CAMPO","2062","59291534016756","CASA BAHIA","ESTRADA GALVAO BUENO","SP, SAO BERNARDO DO CAMPO, BATISTINI, ESTRADA GALVAO BUENO, CASA BAHIA COMERCIAL LTDA.",-23.7300247,-46.5453712
"461","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","RUI BARBOSA","347","A 357","VL SILVIANIA","06311000","SP","6313","CARAPICUIBA","2062","59291534016837","CASA BAHIA","AVENIDA RUI BARBOSA","SP, CARAPICUIBA, VL SILVIANIA, AVENIDA RUI BARBOSA, CASA BAHIA COMERCIAL LTDA.",-23.5204024,-46.8350259
"462","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","RANGEL PESTANA","2327","A 2349","BRAS","03001000","SP","7107","SAO PAULO","2062","59291534018457","CASA BAHIA","AVENIDA RANGEL PESTANA","SP, SAO PAULO, BRAS, AVENIDA RANGEL PESTANA, CASA BAHIA COMERCIAL LTDA.",-23.5416306,-46.6147407
"463","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","MARECHAL TITO","844","844 FDS 846/8 P AV","S MIGUEL PAULISTA","08010090","SP","7107","SAO PAULO","2062","59291534018538","CASA BAHIA","AVENIDA MARECHAL TITO","SP, SAO PAULO, S MIGUEL PAULISTA, AVENIDA MARECHAL TITO, CASA BAHIA COMERCIAL LTDA.",-23.4947993,-46.4387798
"464","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","GASPAR DE BRITO","88","96","VILA JOANIZA","04403110","SP","7107","SAO PAULO","2062","59291534018619","CASA BAHIA","AVENIDA GASPAR DE BRITO","SP, SAO PAULO, VILA JOANIZA, AVENIDA GASPAR DE BRITO, CASA BAHIA COMERCIAL LTDA.",-23.674255,-46.663801
"465","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","AVENIDA","SAO JOAO","215","","CENTRO","01035000","SP","7107","SAO PAULO","2062","59291534019690","CASA BAHIA","AVENIDA SAO JOAO","SP, SAO PAULO, CENTRO, AVENIDA SAO JOAO, CASA BAHIA COMERCIAL LTDA.",-23.5458473,-46.6393239
"466","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","DR. CINCINATO POMPONET","161","E 187","LAPA","05072020","SP","7107","SAO PAULO","2062","59291534019771","CASA BAHIA","RUA DR. CINCINATO POMPONET","SP, SAO PAULO, LAPA, RUA DR. CINCINATO POMPONET, CASA BAHIA COMERCIAL LTDA.",-23.519216,-46.702956
"467","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","03","RUA","DOZE DE OUTUBRO","258","","LAPA","05073000","SP","7107","SAO PAULO","2062","59291534019852","CASA BAHIA","RUA DOZE DE OUTUBRO","SP, SAO PAULO, LAPA, RUA DOZE DE OUTUBRO, CASA BAHIA COMERCIAL LTDA.",-23.52017,-46.703992
"468","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","LARGO","DOS PINHEIROS","29","33 35 37 45 47 E 51 PARTE DO PAV. SUP. 35 37 E 45","PINHEIROS","05424050","SP","7107","SAO PAULO","2062","59291534019933","CASA BAHIA","LARGO DOS PINHEIROS","SP, SAO PAULO, PINHEIROS, LARGO DOS PINHEIROS, CASA BAHIA COMERCIAL LTDA.",-23.566195,-46.692176
"469","CASA BAHIA COMERCIAL LTDA.","CASAS BAHIA","08","RUA","CORONEL OLIVEIRA LIMA","156","164","CENTRO","09010000","SP","7057","SANTO ANDRE","2062","59291534020001","CASA BAHIA","RUA CORONEL OLIVEIRA LIMA","SP, SANTO ANDRE, CENTRO, RUA CORONEL OLIVEIRA LIMA, CASA BAHIA COMERCIAL LTDA.",-23.655262,-46.5276451
